user_name,rating,review,date,restaurant
mm-at-large,40.0,"Fab, simple (in the best sense) fare- get there early or later after peak lunch period to nab a seat. 
Located in an (easy-to-miss!) small car park in Los Feliz, we loved the the carnitas and carne asada tacos with the no frills garnishes.  Great...More",October 2014,Yuca's Hut
Camilla H,50.0,"The food is good and fresh, loved by the locals although there is a limit on seating. We visited for lunch and we all had second helpings! Don't order the tap water, it tastes weird but stick to the very good lemonade. Good value and...More",July 2015,Yuca's Hut
malibumaven,50.0,"Sometimes I travel and try other burritos. Doesn't  do any good. They all lack something and it is that special something. Maybe it is the workers in this little space performing magic. 
Warning: they do use cilantro but maybe cilantro haters could be converted with...More",March 2015,Yuca's Hut
Colleen B,50.0,Darned good Mexican food reasonably priced. Outside seating is limited and you purchase your drinks next door at the liquor store. My husband loves the burritos and I love the pork tacos.,January 2015,Yuca's Hut
PapiJohn,40.0,Lived in LA all my life. Driven up and down Hillhurst many a time. Stooped at the coffee bean across the street a dozen times and never had I seen Yuca's! I knew to look for it this time as I heard it mentioned as...More,September 2014,Yuca's Hut
Im-Batman1971,40.0,"This isn't a place that's going to wow you with decor or service, but they will with their food.  Terrific, authentic Mexican food.  While on vacation during late June 2014, I took my family here for lunch.  It's just a few minutes away from the...More",June 2014,Yuca's Hut
wbrucec,50.0,"It's not fancy, your sitting in a parking lot,  It's not expensive, less than five dollars.  It is the best burrito I've ever eaten, hands down.  No trip to LA is complete without a stop at Yuca's.",September 2013,Yuca's Hut
Suzan C,50.0,Not really a 'hole in the wall' more a wooden house in parking lot on Hillhurst ... this is incredible food...our family favorite Yucatan pibil sandwich ...but literally all of the food is delicious...years of cooking on the grill add a flavour that is impossible...More,June 2014,Yuca's Hut
Suzanne7Losangeles,50.0,"This is a great little family run taco shack in a parking lot! Open air!  Very popular.  Always a line.  Many awards, and for good reason.  A seasoned grill makes everything tasty - even hamburgers.",May 2014,Yuca's Hut
alishirazi,50.0,A quick stop for a burrito and lemonade. Beans and carne so tasty I will go back at yuca's anytime I'm around.,May 2014,Yuca's Hut
covenant786,40.0,"Enjoyed a burrito with beef and cold lemonade. Really a treat. Fresh vegetables. Quick and good service. The owner acctually got an reward for the food in NYC some years back.
Get on Down.",April 2014,Yuca's Hut
Frisbe44,40.0,"This is a small Food Stand operation on a busy intersection in Los Angeles...but well worth the hassle.  At Yuca's you'll find the line long, but very fast.  The reason it's so long is that the food is very good, portion sizes larger (burrito must...More",March 2014,Yuca's Hut
foodhoundBurbank_Ca,40.0,"This place hasn't expanded in all the years of serving good Mexican food.  Our friend had been
anxious to try Yuca's and he was surprised at how small the famous taco stand was.  But, once he ate the cochinita pibil tacos, he was sold.  I...More",October 2013,Yuca's Hut
Colleen B,40.0,We had heard about this restaurant on the Travel Channel while we were in Chicago. So when we got to L.A. we decided to see if it was as good as reported on TV. It did not disappoint. I had the yummy pork tacos. My...More,July 2013,Yuca's Hut
Paul G,40.0,"Don't let the appearance of this place fool you.  It's teeny weeny but there is a place to sit and eat int he back, although that's kind of small too.  But the food is really good.  Doesn't matter if you want cochinita or a double...More",May 2013,Yuca's Hut
AskEileen,50.0,"Don't be put off by the venue this place is delicious. They have even won a James Beard award ( and many other accolades) 
Carne Asada burrito my favourite but even their burgers are tasty. Love this place and find any excuse I can to...More",April 2013,Yuca's Hut
moswanderlust,40.0,"Tiny taco stand on Hilhurst Blvd. Blink and you'll miss it, unless you are looking for a line of people. Very inexpensive, great Mexican flavors. Insider tip- home made tamales on Saturdays only. Strangely (as it's a taco stand) one of the best burgers around....More",April 2013,Yuca's Hut
RichnLin,40.0,"If in the area of Franklin Avenue and Hillhurst and need recharged this is the place.  The prices are right and the food is quick and very good.  Pulled pork, pulled beef and a lots more.  We stopped there last week going from Hollywood to...More",November 2012,Yuca's Hut
Anthony E,40.0,"I like burritos but in Mexico, a burrito is a little donkey.   And Mexican does not use sour cream.  At all....   My mom is Mexican, I've been traveling all over Mexico my whole life and I went to high school there for 2 years.  This...More",November 2011,Yuca's Hut
Laurie W,40.0,Yuca's is a trip! Teeny-tiny stand with about 5 people crammed inside making the food. Seating is limited and outside. There's always a line here but the food is so simply prepared that the service is fast. It's very basic food - no frills -...More,July 2012,Yuca's Hut
shttrbug,50.0,"Don't let the liquor store parking lot location fool you.  This is great food!  Had the carnitas burrito and loved it.  There is limited outdoor seating and they do not serve soda, if that is important to you.  Prices are cheap.  Two burritos and two...More",July 2012,Yuca's Hut
cuppajoe2,50.0,"This is a family run taco stand (literally). Everything is made from scratch and delicious.  Locals have been coming here for years. Most of their business is ""to go.""  But for the persistent, there are a couple of tables and chairs in the parking lot...More",April 2012,Yuca's Hut
DeboOKC,50.0,I LOVE the carna cochinitas.  I think I spelled that correctly...or not.  The tacos are awesome.  I have a hard time straying from my cochinitas.  The burrito is not your typical huge californian burrito huge and filled with rice.  Its got the meat of your...More,March 2012,Yuca's Hut
SSEFC,50.0,I read about this place in my guidebook and was determined to visit after a morning at the Griifith Park Observatory. The (weekend) shuttle bus back from the Observatory stops across from Yuca's. It doesn't appear to promise much - a hut in a car...More,August 2011,Yuca's Hut
flaura,40.0,What can I say about this place that has not already been said. It is the best burrito outside of King Taco in ELA. The cochinita pibil is mouth watering. As is all the food. Including the hot dogs. An LA must.,September 2011,Yuca's Hut
SEETHEBEST,50.0,"Basically, the food here is excellent, as well as the price. It is a small establishment in a parking lot, with outdoor tables. On a sunny, warm day, it is an excellent place to sit and eat, and watch the never-ending stream of people order.",March 2011,Yuca's Hut
Emily T,40.0,"My husband and I went here for a quick dinner and you order on a small kiosk and personalize your order in terms of base, protein, toppings, and sauces, I got the falafel on a salad and he got the beef n' lamb gyro and...we split fries. It took about 10-15 minutes to get our order and everything was hot and freshly made. I enjoyed the dill paprika and tahini toppings for my salad and the fries were crisp and delicious. Definitely a good deal for the portions and it was flavorful and a good spin on Greek gyros- will be back! There's a small parking lot for this and other places in this small shopping center and there is a little bit of indoor and outdoor seating which is nice.More",July 2019,Berlins
Claus305,50.0,Having tasted most of Southern California’s doner this one far exceeds the rest as far. Prices are fair considering the location and generous portions you can have a filling meal for $10. Pitdoor seating with an eclectic ocean view of the boardwalk. Hidden gem that...should not be overlooked tucked in a side street of the main drag.More,October 2018,Berlins
obe_das,20.0,"The food is tasty but they did a mistake on my order two times, by adding or missing ingredients on my wrap. Otherwise it was good.",May 2018,Berlins
calvins486,50.0,"This place is the only fast location in the neighborhood offering German döner, which is basically a tastier variety of the Greek Gyro. You must try it if you’re in the area.",January 2018,Berlins
Colton C,50.0,"This place is petite and not fancy but has good food and best service. Last time i came here i still remember two guys who worked behind the counter were super nice, i think they were the owners. I'm not familiar with the food but...one of them friendly explained to us. The fries were big chunky fries which i like most. Parking can be challenging so probably next time i will order from delivery app.More",October 2016,Berlins
Timotoby,50.0,"Loved it. Was visiting family at Cedars, went to Berlins four days in a row. Unfortunately for me, I live in Redondo, so I don't think I'll have many opportunities to go again.

Had both the beef/lamb and chicken sandwiches, with tzaziki and the special...sauce (that sounds so creepy). I preferred the special, had the slightest touch of heat. 

Didn't try the fries, did have a thai ice tea smoothie. That was tasty too.

Need to get them to open a location in the South Bay.More",October 2016,Berlins
Dina M,50.0,"Berlins is always busy and little wonder. The food is fantastic and the service quick. I would recommend getting take out as  the seating areas is really just one table. The meat is delicious and there is a large range - chicken, beef, falafels and...a variety of different sauces. I love the house BBQ. They offer gluten free wraps and salads for those wanting a healthy option. Great prices too!More",July 2017,Berlins
faryal z,40.0,"We went to Berlins after reading reviews. The Doner was very good, and reminded me of the Doner I had in Germany. It's not exactly the same taste or texture but very close. They raised the prices since last year. Family in Germany had heard...about this Doner opening in Los Angeles on their local radio! It was good quality meat, and I would like to go again. The customer service is nice too, casual atmosphere in a strip mall. Like their motto says: forget fast food and eat healthy!More",March 2017,Berlins
Jesena,50.0,"OMG! Loved it! Favorite döner place down south, those guys really know what they are doing and everything was fresh and delicious. You can't go wrong with either the chicken or lamb/beef, go original on the sauce and add every topping they have (besides the...feta). YUM! So glad they have the meat on the rotisserie and have fresh stacked meat, I just can't get over the pressed meat so many gyro places sell.More",February 2017,Berlins
s52,50.0,"Yum! We had the falafel donor box and a lamb donor sandwich, both we absolutely delicious! Very quick service, very casual, very much worth a visit!",January 2017,Berlins
Sidd_LA,40.0,I always miss German Döners in the US. I am glad I found this place. It does not have exactly the same taste as Germany but close enough. Love their freshly baked bread. I had Beef n Lamb which was pretty good. Love to go...More,October 2016,Berlins
Ana D,50.0,"I used to live in Germany and my go-to food was Döner. My husband became an instant fan, too, when he had it for the first time. We have been craving for Döner for the last six years and when I found this place on...More",September 2016,Berlins
Minibixx,40.0,"Great little place for kebabs, wrapped or in a sandwich bread, with super fresh veggies. Service a little rough and overall cleanliness of the sitting area was not satisfactory. Food 5/service 3 = average 4",June 2016,Berlins
Peggy D,50.0,I've eaten here 3 times so far...and counting. The Lamb doner kebab sandwich is what I've gotten all 3 times. All 3 times it has been perfect. The vegetables are crisp and fresh. The meat is very tasty. The sauce is delicious- all of them....More,March 2016,Berlins
856ayd_nk,50.0,döner which is served as a wrap is very delicious. go and taste it if you miss home. the staff are great people.,January 2016,Berlins
jenLeCreate,50.0,"You can share but for sure you should get your own.

Love, love, love this place.  Just writing this review makes me hungry.  Located in Koreatown, although there is a little street parking, easier to get to w/ public transportation and walking.  Small place and...you will notice out front a sign of where to stand if the place is full.  I went for dinner before a show and was able to walk right in.  There is counter as well as table seating.  

I ordered (had seen the menu before - it is pretty simple w/ a few choices), paid at the register and grabbed a counter seat.  Prices were reasonable.  The guys and ladies were buzzing around the grill - all doing different things but staying out of each other's way while seemingly having a good time.  All the staff was friendly and while I was there, asking if I needed anything.  One of the guys saw my music t-shirt and we started talking music while he was working.  Turned me on to the Dead Sara band (check them out - super fun band) - he plays drums for this band.  

Soon enough my food came.  I ordered a single burger, lemonade and tater tots along with dipping sauces - I ended up getting 3 extra sauces (you get one free and then $1 each for extras) so I could try a few different ones - loved the habanero and ranch sauces.  Food seriously so good - think next time I will try one of the shakes.  I did not realize the lemonade was sparkling so didn't like this so much but it worked.  The burger was a delicious, messy (in a good way) creation with grilled onions, cheese, etc.  And the tots - like I said you could share but why?

I ended up eating half of the meal - saved the other half for the train ride the next day.  Plant based goodness for all the right reasons here.  Next time we are up in LA, this is definitely the spot we want to come to.  There are 3 locations for Monty's - hmmm.. may have to check them all out.More",February 2020,Monty's Good Burger
halcyon-7,50.0,Reminds me of the diners from a bygone era with bright neon lights and rows of countertops this place serves one of the best plant-based burger I’ve ever tasted. As a recent convert to Vegan food I always loved California’s native In-N-Our burger and the...flavors and texture at Monty’s are similar yet different and minus the guilt. Though pricey they do use the best ingredients like Impossible 2.0 and Follow your heart cheese. The strawberry vegan shake with actual strawberry chips is so thick and creamy I ate every drop. Oh and just like the other place they also come with a long line but always worth the wait.More,January 2020,Monty's Good Burger
MooshLA,50.0,"Quick, easy and tasty plant based fast food is what this place is all about. When I went the line overflowed to the sidewalk which was about 8 people deep. In total, the experience of ordering and receiving food didn’t take too long - maybe...10 mins. I ordered a single which is a loaded single patty Impossible Burger along with a $4 side of tater tots and a dipping sauce. Their shakes looked amazing however I controlled myself and ordered just a water. The burger was yummy and so glad I visited. Good neighborhood walk up joint with really limited parking availability for the rest of us.More",January 2020,Monty's Good Burger
Happiness752584,50.0,"As stated in the title, the good burger is making me and my friends and family ditch the animals. If you don't want to feel too unhealthy and order all the fries too, they have the kale available as well!",December 2019,Monty's Good Burger
L S,50.0,"Sometimes vegan restaurants do not deliver, that was not the case with Monty's. Monty's was such a satisfying meal and experience. The staff was so friendly and helpful. It was our first time at Monty's and they walked us through the menu and helped us...order. 

The food: Everything we got was delicious. It is so hard to believe it is entirely plant based. The burgers were hearty and just what we were craving. The tots and the fries with all the dipping sauces were delicious. 

The ambiance: we loved the cute counter style service. Its a small cozy spot that feels family run which is nice.

The service: So friendly and spot on.

We will definitely be back. Our only wish is that there was one close to us because we would be here weekly.More",September 2019,Monty's Good Burger
saracgrady,50.0,"I cannot believe this burger is totally plant-based. Absolutely delicious. I may have gone twice in a week.

Also, awesome selection of sodas (free refills), lovely staff, and a generally great vibe.

Waiting for Monty's to come to the UK...",October 2019,Monty's Good Burger
gordono972,50.0,The food in this place is great and the vibe too. Be prepared to queue a few minutes. It’s worth it. Friendly service. Loud music. Great shakes.,September 2019,Monty's Good Burger
Gedski1212,50.0,"Best vegan burger joint in LA, must go and try, you won't be disappointed. Don't forget diary free shakes mmmmmmmm",September 2019,Monty's Good Burger
MJuarez05,50.0,"The food was amazing. We had the burger, fries, and a kale salad with the strawberry lemonade. The only con was the place is literally a hole in the wall. Not ideal for dine in or large families that want to sit together.",September 2019,Monty's Good Burger
6400wendy,50.0,Most of the time there is a line out of the door of this tiny establishment but it moves quickly and is totally worth it.  Plant based burgers and wonderful prepared fries and tater tots.  Big time yum.  Don't look for excellent seating or ambiance...because it isn't there.  Take your food to go and eat in your car and you will be planning for your very next visit again.More,August 2019,Monty's Good Burger
Pbinla,50.0,I've been talking to a number of different people about the 'impossible' burger that seems to have become so popular that even Carls Jnr are doing them now. I'd never actually tried one but people say they're really good so finding myself in a charming...More,July 2019,Monty's Good Burger
Lydia J,50.0,"I love this place so much! It's got me searching the shores of England to find something that can even compete... I can't find any competition.

You get what you pay for at Monty's, it isn't cheap, but you get quality, great service, and supporting...More",March 2019,Monty's Good Burger
4posturas,50.0,"I saw Monty’s Good Burger advertised on a Los Angeles vegan food page on Instagram and instantly had to try it. My friends and I visited on that same day and it was clear to us right away that this wasn’t your average vegan burger,...More",April 2019,Monty's Good Burger
Melissa A,30.0,"3 burger meals came to $60+ without a tip. That's outrageous, even for LA, but the place was full. 

The food was reasonable, fries were made from whole potato which was particularly tasty, the vegan burger and cheese were passable and the sauces were good....More",May 2019,Monty's Good Burger
cecilflournoy,50.0,The burgers are $11 and $14 but Delicious and Wholesome. The place isn’t big and there’s typically a line. Well worth it though.,May 2019,Monty's Good Burger
Ally B,50.0,"We got the animal fries and the burger and it was so bomb ! It’s super small so you can get it to go , or if the bar is free you can eat there. It’s usually really busy so try to go after lunch....More",February 2019,Monty's Good Burger
Steamboat323,50.0,"My vegan daughter took me to this tiny counter restaurant and there was a line down the sidewalk.  The wait wasn't too long, however, and it was so worth it!  A small menu but the burgers and tots were incredible.  I'm not 100% vegan myself...More",February 2019,Monty's Good Burger
BeauSidwell,50.0,Monty's is incredible...and fun. The burgers are truly amazing. The sauces are to die for...I recommend the sriracha aioli. Tots will rock your world.,February 2019,Monty's Good Burger
QueenGuin,50.0,Let me just start by saying I thoroughly enjoyed lunch at Monty's.  From the hamburger to the fries to the strawberry shake I had.  the burger was not dry at all and it tasted like a real burger!  You would not know that it was...More,November 2018,Monty's Good Burger
VeganVacation,50.0,"Amazing vegan food, 100% plant based. Pretty small place and there was a line out the door but the food was delicious! Burgers, fries, tater tots, shakes, floats, etc. The staff was very friendly as well! Definitely recommend!",January 2019,Monty's Good Burger
rb91087,50.0,Great food for vegans looking for something better than just a burger. They even offer special off menu items that are similar to specials like “animal style” at In N Out.,October 2018,Monty's Good Burger
claireyyyy182,50.0,"I'm not sure there is a way to describe the burger here that will do it justice - all I can say is that is truly incredible and the best burger I have ever had in my life!

Me and a friend were staying at...More",November 2018,Monty's Good Burger
hawaina,50.0,"I was visiting my daughter in studio city and she’s vegan. We visited several vegan places and Monty’s was by far the best. There was a line to get in but it’s so worth the wait. Their burgers, fries, root bear floats were amazing. My...More",December 2018,Monty's Good Burger
PeaceisFREEDOM,50.0,I LOVE Monty's so much I had to get on a plane just so I could have a weekend full of them. Their impossible burger is the best that I have found anywhere. Be ready to stand in line for a while because the secret...More,September 2018,Monty's Good Burger
Shanelle S,40.0,"Fast food roast beef sandwiches and frozen custard. Came here for dinner before catching a show at the El Rey with the sis around 8:30, and there was still a short line. There’s outdoor and indoor seating, and you can order all your food either...inside or outside (ignore the sign that says to only order fries and sandwiches that’s above the outside window). Parking is available in their private lot, but it’s small and spaces are pretty tight. 
The food was tasty, albeit smaller than expected. The beef and cheese sandwich was filling, and I especially enjoyed the spongey buns. The beef was tender enough, and I don’t want to know what’s in the cheese whiz, but it was good. The dirty fries came in a curly cut, and had sweet, caramelized onions, beef chunks, and gravy on top. We got a concrete to top off the meal, and the food came within 5 minutes. They have water cups and a fountain drink dispenser inside. For your knowledge, a concrete has all the ingredients mixed in while the sundae only has them in top. They have standard combinations or you can mix your own, up to 4. Unfortunately they were out of hot fudge and don’t have a coffee flavor, but it was still good. It wasn’t as thick as I thought it would be, but there’s no emulsifiers or preservatives so it does taste homemade. The brownies we added in were really chewy and sweet, and we also tossed in graham crackers and Oreos into a vanilla concrete. Didn’t see any bathrooms, there’s no free WiFi, they do take credit card, and you can order to-go or eat-in and they’ll call your name on the intercom system.More",February 2020,Top Round Roast Beef
akw4945,50.0,This is seriously one of my favorite quick places to eat in LA. I found it through DoorDash becuase it had free delivery one day. It did not disappoint. I've tried the regular roast beef sandwich and the California Chicken would recommend both. The true...gem is their cheese whiz. It is super rich so beware but oh-so-delicious to me.More,November 2019,Top Round Roast Beef
Michael A,40.0,"Both my sons love this place, so my oldest asked me if we could go. He recommended the pastrami burger and the tater tots or curly fries. I opted for the fries. The order came out quickly and hot! It was pretty good! I wouldn’t...go all the time but for a quick meal, I d recommend it.More",May 2019,Top Round Roast Beef
Royston S,10.0,I was told this was the place for a roast beef sandwich.  Unable to drive due to injury so ordered through Grubhub.  Confirmation came trough that order was in process at 5:22 delivery to be 6:10 to 6:20.  At 6:25 tried to call the restaurant...4 times directly to find out where my order was.  NO ANSWER.  Called customer service ...they couldn't get the restaurant to answer.  New update was delivery at 7:23p  two hours after being ordered.  Definitely a place I will never go to.More,November 2018,Top Round Roast Beef
Miamor13,20.0,"This place is average with average service. Save a few bucks and go to Arby’s instead. The OG is horrible....

Pass on this spot.",September 2018,Top Round Roast Beef
stopper15,40.0,"Deliberately drove over to this place after seeing someone interview the chef on YouTube. His description of his curly fries cooked in beef fat was what sold it to me....

Luckily the beef sandwiches are excellent. Well worth the drive. We tried 3 different sandwiches,...the regular beef, the beef and cheese and the sandwich with the seeded bun (cant remember the name).... my 8yr old demolished a sandwich all in her own....

The curly fries are good too.... but the portion which came with the combo meal was small. Even when we ordered an additional portion of fries ($3) it was a little larger... but is not huge. Enough for 1 person (not for enough for sharing).

I also ordered gravy ($1) and the portion was very meagre...

Tastey food none-the-less....just that the portion sizes are a little small when compared to other food joints.More",June 2018,Top Round Roast Beef
jbamf21,50.0,"This isn't my first time here.  I been here multiple times and it's DELICIOUS.... all their roast beef sandwiches are SO good. But you have to get a CONCRETE. is like a custom sundae.  Also, they did have parking and 1 restroom. So you've warn.",November 2017,Top Round Roast Beef
cgirod,50.0,"I really really really like their roast beef. It's tender and melty and delicious. But it turns out the chicken is also quite good. The OG chicken sandwich is the best. It's like an original Chick Fil A sandwich, only much better. You get a...hunk of fried chicken breast, a little handful of pickles, and mayonnaise on a bun. Simple and perfect. They soak the chicken in buttermilk and pickle juice before it's cooked. There is plenty of acid to tenderize the chicken, and it's pretty wonderful. Highly recommend.More",November 2017,Top Round Roast Beef
Lindsay C,40.0,Love the dessert here! The sandwiches are great too. It's fast food but so much more unique then all the chains.,May 2017,Top Round Roast Beef
D2gauth,50.0,"This place is great, I was super impressed. The atmosphere is super casual and they have a great area for eating outside. I came with my husband and we had a hard time deciding which sandwich to get because they all sounded so good. We...ended up getting the Horse and Hole and their special which was a beefy melt. We split the sandwiches in half and shared. They had plenty of meat on them and the flavor was awesome. The horse and hole has a lot (like a lot) of horseradish on it but it's delicious. They have a round sauce which we ate with our curly fries and we also got a side of their homemade cheese whiz to dip the fries in which was delicious. I would come back to this restaurant any time. It's very close to the LaBrea Tar Pits, so if you're in the area, I'd recommend the stop.More",July 2017,Top Round Roast Beef
jbamf21,50.0,This place is way better than a commercial place that everybody knows about. Not only the roast beef sandwiches are delicious you have to try their custom custard combinations. They do have vegetarian options and hotdogs and chicken sandwiches as well.,August 2016,Top Round Roast Beef
ymceight,50.0,"When you're hungry for a beef sandwich of any sort, look no further. Rare roast beef fan? This is your place. BBQ beef sandwich fan? This is your place. Love au jus? This is your place. For any kind of roast beef sandwich you want,...More",June 2017,Top Round Roast Beef
cgirod,40.0,"Out doing birthday stuff today, went to Top Round for lunch. I had a beef & cheese with gravy fries. The sandwich: medium rare melt-in-your-mouth roast beef, some kind of sauce, melty cheese. Like a beef and cheddar from Arby's, except it's good. The cheese...More",February 2017,Top Round Roast Beef
735AmyB,50.0,"We got lucky driving by this place on a rainy night around 10 pm. no lines so we decided to try it. it was supposed to be comparable to the in and out burger places in the LA area, it was better. great rolls, lean...More",January 2017,Top Round Roast Beef
livlife,50.0,"Dirty fries were tasty! Freshly made shakes. The roast beef sandwiches are a bit on the small side but good flavor, glad they have horseradish and gravy.",December 2016,Top Round Roast Beef
Steve B,50.0,Great roast beef and fries with a special area for sundaes that looked awesome. Milkshakes also look great. Didn't have one. But didn't last long with those that did.,November 2016,Top Round Roast Beef
DLFF,40.0,"They serve a great roast beef sandwich.  I had the barbecue sandwich.  The beef was very good, as was the sauce.  The jalapeño straws added zip without being too hot.  They have a simple menu but the quality is a cut above your typical fast...More",October 2016,Top Round Roast Beef
BizTrvlPrincess,50.0,I always stop by here when I'm in LA.  It's a fun little hole in the wall type place.  The roast beef sandwiches are so good.  The chicken sandwich is good too.  The staff is great.  Food is fresh and made to order.  Arbys this...More,July 2016,Top Round Roast Beef
kishealatkins,50.0,"I always enjoy the sandwiches here because the roast beef is sliced on the premises and not pre packaged. I usually get the dirty fries, the beef and blue sandwich and a drink which comes to $16 and some change.",June 2016,Top Round Roast Beef
David G,50.0,"I try to keep my reviews restricted to places that stand out to me, so I usually don't review quick serve restaurants. Top Round is an exception to that rule, because I find myself craving it for weeks after I eat there. 

Top Round is...More",December 2015,Top Round Roast Beef
AlwaysGl0beTr0tting,20.0,"I love Roast Beef sandwiches however I found Top Round overpriced, the sandwiches were small even with the add on meat portion and dry. I was extremely disappointed by their cheez whiz fries, the cheese tasted like rubber. If you're looking for a great roast...More",April 2015,Top Round Roast Beef
Nina B,50.0,"I have spent some time in Buffalo, New York, so when I heard a beef on wreck place opened in LA I was curious.  Top Round did not disappoint. The sandwich was delicious. It was very authentic. The bun was appropriately salted, the beef was...More",July 2015,Top Round Roast Beef
Dee D,40.0,I stopped here with 2 other people for a roast beef sandwich and fries.  The meat was delicious and the fries were cut really thin so they fried up crispy.  We had gravy and cheese sauce for dipping.  No one comes here to avoid cholesterol!...More,March 2015,Top Round Roast Beef
CatherineD681,20.0,"So I guess this is an upscale ARBYs. I just don't need to return. 
It is definitely a cute place. Nicely mid century modern. They serve a variety of Roast Beef sandwiches, hot dogs,chicken sandwiches, a variety of fries and about two salads. 
I love...More",March 2015,Top Round Roast Beef
SoCal_Josh,30.0,"I do really like the roast beef here, I am not a fan of the fries tho.  They are cooked in beef fat, so absolutely terrible for your health and I can just taste the fat...so kinda grossed out.  The roast beef is good and...More",October 2014,Top Round Roast Beef
Ezra H,50.0,"The quality is unbeatable. It's not healthy, but coming here for a meal is a special treat. Savory Roast Beef, 'dirty' fries with onions and cheese and sauce over them.  Yum!",December 2014,Top Round Roast Beef
marshh2016,30.0,"I was excited to try this new concept, the location isn't wast to get to but the food was great. I had the original roast beef with curly fries. The combo with a drink was $10 I could see many scoff as the size was...More",September 2014,Top Round Roast Beef
PPIEW7,50.0,Pricey but worth it.  The black & blue beef sandwich was great.  I'm not a fan of roast beef sandwiches but would go back for seconds (stopped because my daughter wanted to try it).  Sandwich was juicy and just enough for lunch.  Wish I had...More,August 2014,Top Round Roast Beef
SoCal_Josh,40.0,"I really like their roast beef sandwich and I have tried their shakes which were really good.  The only dislike is the fries, they are cooked in beef fat, which is gross to begin with, but they taste like beef fat...so I wont order them...More",May 2014,Top Round Roast Beef
moviegal226,40.0,"This place would easily get 5 stars based on the retro hipster atmosphere and the overall taste and quality of the food, but I have to knock this place down 1 star because of the prices. They are just way too high for what you...More",July 2014,Top Round Roast Beef
SmarterBear,30.0,"The new kid on the block is serving up rather tasty roast beef sandwiches a la Arby’s, but at a premium. On the bright side, meat quality is excellent, portions are large, and the menu choices diverse. You can create your own soda pop combinations,...More",April 2014,Top Round Roast Beef
Kathryn H,50.0,"Excellent, one-of-a-kind restaurant that I never miss when traveling to LA. My favorite is the Horse and Hole but the Beef on Weck is delicious too. I always get the french fries with beef gravy and a pistachio shake to round things off. This truly...More",February 2014,Top Round Roast Beef
truecooks,40.0,"We don't eat fast food and would never dream of going to Arby's but we were intrigued by the promise of a really good roast beef sandwich made with top quality meat. The beef at Top Round is roasted for 12 hours, served au jus...More",October 2013,Top Round Roast Beef
Gary P,50.0,The best Pastrami dip More meat falls of. The bun then you get in the sandwich at most places Meat is juicy and flavorful bun was very fresh the onion rings are crispy and fresh they make them to order so they hot as well...Love this placeMore,April 2021,The Hat
Gary P,50.0,"The give you so much pastrami that more falls of the bun that subway puts on there’s My wife and I split the sandwich The onion rings are so crispy and delicious we eat them all
I have been going here for more then 50...years and the pastrami is still the best , but the price has gone up but worth it !!!More",September 2020,The Hat
canterbury23,50.0,"Typical.............tried this place on the very day I was leaving San Gabriel.

So if you are staying at or travelling through SG pop in and treat yourself to a few hot dogs that are off the chart.

When I return to LA this will be...my first port of call.........More",November 2019,The Hat
Gary P,50.0,"I have been going here for over 50 years 
The best pastrami in town
My wife and I always split at Pastrami as it is soooo large More meat falls of the bun than you get at many other chain sandwich shops There fries are...great but onion rings are crispy and more then two people can eat Love this place
It true the prices are a little higher but lots of foodMore",August 2019,The Hat
Gary P,50.0,"I have been eating at the hat for 50 years
I think it the best Pastrami Dip there is lots of meat great pickles 
The buns are always fresh  so the dip really soaks in
The Best",January 2019,The Hat
JamesB367,50.0,Classic place with a simple but robust menu. The pastrami is just really good. The pastrami burger is my favorite.  Beware.  Fries are huge.,January 2019,The Hat
meemee6,50.0,"This was a favorite for its Pastrami sandwiches and chili-cheese fries when I was living in Calif as a young girl--and throughout part of my married life until we moved to Ohio--but many, many trips back to Calif over the years--are never, ever complete until...we have split a wonderful Pastrami sandwich and Chili-cheese fry....We have to split the order because they are so huge, and we just have to have both--we keep wishing that The Hat was in our area in Ohio.You just cannot find a good Pastrami sandwich in Ohio!!More",January 2018,The Hat
NetMagi,40.0,"Stopped here to pickup sandwiches/fries/onion rings ‘to go’ from here while vacationing in the area.  Pastrami was delicious, but the onion rings were the real star.  Best i’ve ever had.  Couldn’t tell you how the fries were, as the onion rings were so good I...didn’t even try any.  Would definitely come here again if were back.  

Ohh, and they give you sooo much food!  Avg adults could probably share a single sandwich and order of rings/fries.More",September 2018,The Hat
fred m,40.0,"A classic spot around Alhambra. An oasis among several, good Asian places. Portions are big, so good for sharing. The food is fresh and made to order. The sitting area is very welcoming and always clean.",June 2018,The Hat
PaulDaLine,10.0,"Pastrami sandwiches are still good. 
The roast beef sandwich; the meat smelled old and was very dry and the au jus had no flavor and looked like brown water, sooo
disappointing.  Fries are large portions, really good with gravy or chili.  
Wont be going back...More",February 2018,The Hat
Tigertina28,50.0,They are quick and lots of food. Portions are big enough to share and be satisfied. You will crave later.,January 2018,The Hat
snfederico,50.0,"This place is a great place.  A LOT OF FOOD.  OMG We ordered the pastrami chili cheese fries OMG that is a lot of food.  yummy the meat is so good and moist.  wow it feed me and my husband.
It sits right on the...More",February 2018,The Hat
Joseph M,50.0,"The Hat has been delighting people since the 50's and shows no signs of slowing down! The dipped pastrami is ""to die for"" and should be on everyone's bucket list. 

A simple hole-in-the-wall with fantastic food!",October 2017,The Hat
